acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_peaks,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_peaks,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_peaks,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_peaks,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_peaks,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_peaks,mag_x_mean,mag_x_std,mag_x_min,mag_x_max,mag_x_range,mag_x_peaks,mag_y_mean,mag_y_std,mag_y_min,mag_y_max,mag_y_range,mag_y_peaks,mag_z_mean,mag_z_std,mag_z_min,mag_z_max,mag_z_range,mag_z_peaks,Label
-0.24194,0.221763357,-0.6301,0.0612,0.6913,2,0.159,0.209014777,-0.0988,0.4845,0.5833,0,0.360745,0.224327946,-0.1703,0.6188,0.7891,1,0.00405,0.023541081,-0.063,0.0177,0.0807,0,0.17332,0.108362506,-0.0459,0.3205,0.3664,0,0.588865,0.115369638,0.3959,0.7685,0.3726,0,-12.60846,1.551500677,-14.6438,-10.4625,4.1813,0,-27.56066,0.676735748,-28.1438,-26.0438,2.1,0,-25.666895,0.822201008,-27.2813,-24.7875,2.4938,1,Rotation Left
-0.31651,0.135965462,-0.5944,-0.1033,0.4911,3,-0.37861,0.30626552,-0.8295,0.1203,0.9498,0,-0.0044,0.323927876,-0.3724,0.4723,0.8447,1,0.15011,0.148521964,-0.0543,0.3073,0.3616,1,0.401295,0.071600269,0.3205,0.4916,0.1711,0,1.170075,0.165483382,0.7685,1.3672,0.5987,0,-15.47626,1.733748641,-17.475,-12.5063,4.9687,0,-25.16066,0.740167226,-26.0438,-24.0188,2.025,0,-26.78065,0.636945973,-27.7875,-26.2313,1.5562,1,Rotation Left
-0.02965,0.172663301,-0.292,0.2892,0.5812,3,-0.9382,0.092944338,-1.0539,-0.7918,0.2621,3,0.482735,0.360522934,-0.0192,1.1232,1.1424,2,0.0535,0.074264271,-0.0287,0.1741,0.2028,0,0.36815,0.058057183,0.2887,0.4378,0.1491,0,1.55961,0.037893864,1.482,1.6065,0.1245,1,-19.488765,1.906462692,-21.675,-15.825,5.85,0,-20.124395,2.033035956,-24.0188,-17.5125,6.5063,0,-28.05942,0.949990123,-29.6438,-27.1688,2.475,1,Rotation Left
-0.075685,0.159377835,-0.3378,0.1848,0.5226,1,-0.742555,0.183150532,-0.9728,-0.4413,0.5315,2,0.63522,0.438418956,-0.0276,1.2106,1.2382,1,0.088135,0.077318609,0.014,0.1948,0.1808,0,0.43178,0.122475641,0.2839,0.5698,0.2859,1,1.357125,0.072598195,1.3035,1.482,0.1785,1,-22.69128,1.529084211,-24.5813,-19.6125,4.9688,0,-13.77658,2.414469757,-17.5125,-10.6313,6.8812,0,-29.711255,0.802223539,-32.4563,-29.1375,3.3188,1,Rotation Left
0.19614,0.334029799,-0.1833,0.9036,1.0869,2,-0.53721,0.127181677,-0.8118,-0.3163,0.4955,1,0.310055,0.213656124,0.0678,0.7097,0.6419,2,0.184915,0.021517046,0.1595,0.2181,0.0586,0,0.54487,0.05634942,0.4415,0.5991,0.1576,1,1.28056,0.023420939,1.2535,1.3219,0.0684,0,-22.621895,0.77436477,-23.6063,-21.5625,2.0438,0,-8.298795,1.998423899,-10.6313,-4.35,6.2813,0,-32.055035,0.679693309,-32.7,-31.1438,1.5562,1,Rotation Left
1.01928,0.421420145,0.321,1.572,1.251,1,-0.42319,0.155098433,-0.6518,-0.2192,0.4326,2,0.263705,0.321414375,-0.3965,0.6345,1.031,2,0.080865,0.079691871,-0.0311,0.2181,0.2492,1,0.696475,0.11910136,0.4415,0.8484,0.4069,1,1.329145,0.048527935,1.2803,1.394,0.1137,1,-20.4019,1.41606192,-23.0063,-18.9,4.1063,0,-2.81814,1.773273448,-4.4813,0.075,4.5563,0,-34.24875,1.025520082,-35.1562,-32.3063,2.8499,0,Rotation Left
1.188425,0.175546817,0.8633,1.5081,0.6448,2,-0.454435,0.084543003,-0.6474,-0.3438,0.3036,3,0.48477,0.397867995,0.0155,1.1042,1.0887,2,-0.13241,0.14450002,-0.3464,0.1033,0.4497,1,0.62427,0.101301343,0.4782,0.7323,0.2541,1,1.35026,0.111632466,1.1887,1.4477,0.259,0,-16.47845,1.402420749,-18.9,-14.7938,4.1062,0,2.655015,2.110188663,0.075,5.5125,5.4375,0,-37.54782,1.037007676,-38.4,-35.1562,3.2438,1,Rotation Left
0.5402,0.328760725,0.0252,1.136,1.1108,1,-0.645295,0.148151576,-0.9569,-0.4738,0.4831,1,0.376725,0.287814848,-0.1191,0.7707,0.8898,3,0.01335,0.10564734,-0.2058,0.1326,0.3384,1,0.46451,0.154196015,0.2546,0.6028,0.3482,0,1.41965,0.070545634,1.3317,1.5125,0.1808,1,-10.88816,1.681558198,-14.7938,-9.2438,5.55,0,7.579685,0.7822982,5.5125,8.1562,2.6437,1,-39.060015,1.003245568,-40.0125,-37.6313,2.3812,1,Rotation Left
0.504155,0.34838825,0.076,1.1392,1.0632,2,-0.29289,0.14450373,-0.6983,-0.0968,0.6015,2,0.5381,0.32175144,-0.0072,0.9211,0.9283,2,0.02012,0.131216697,-0.2058,0.113,0.3188,1,0.374255,0.061064085,0.2131,0.4305,0.2174,1,1.21828,0.188033991,0.7941,1.394,0.5999,0,-5.35878,1.968587908,-8.0438,-2.5875,5.4563,0,11.27064,1.130891362,10.2563,12.8625,2.6062,1,-39.605625,0.753393106,-40.5,-38.625,1.875,0,Rotation Left
1.19869,0.310133486,0.725,1.723,0.998,1,-0.188255,0.083521276,-0.3177,-0.0034,0.3143,2,0.112705,0.181142788,-0.3228,0.4418,0.7646,2,0.11192,0.049481194,0.014,0.1521,0.1381,1,0.209255,0.090847529,0.0005,0.2754,0.2749,1,0.54796,0.181494067,0.2126,0.7941,0.5815,0,-1.392215,0.627623672,-2.5875,-0.5438,2.0437,0,11.22469,1.061597271,10.0312,12.5063,2.4751,1,-40.149385,0.640676301,-40.8188,-39.3,1.5188,1,Rotation Left
0.625605,0.283982838,0.1311,1.0718,0.9407,2,0.229115,0.10057643,0.082,0.3682,0.2862,2,-0.10892,0.186202225,-0.354,0.2825,0.6365,2,0.008125,0.058800526,-0.0923,0.0715,0.1638,1,0.03517,0.127575997,-0.1217,0.1739,0.2956,1,0.16187,0.080361783,0.0793,0.2663,0.187,1,0.396575,0.505495214,-0.5438,1.125,1.6688,1,11.340015,0.859210259,10.3125,12.3375,2.025,1,-40.13344,0.51821189,-40.8188,-39.525,1.2938,1,Rotation Left
0.22929,0.294165538,-0.1872,0.6209,0.8081,1,0.25837,0.136347886,-0.0548,0.4175,0.4723,1,0.11291,0.090088639,-0.1496,0.2376,0.3872,1,-0.06842,0.026618933,-0.0923,-0.0287,0.0636,1,0.03961,0.064368058,-0.0422,0.1276,0.1698,0,0.01486,0.05366761,-0.0355,0.0806,0.1161,1,0.71628,0.634022693,0.0375,1.6313,1.5938,1,11.58939,0.833704585,10.6875,12.7875,2.1,1,-40.50189,0.600095688,-41.3625,-39.6375,1.725,1,Rotation Left
0.220135,0.451584887,-0.7124,0.6585,1.3709,1,0.181985,0.151676225,-0.131,0.3521,0.4831,3,0.211425,0.277911824,-0.2258,0.7542,0.98,1,-0.078505,0.134392933,-0.2731,0.1595,0.4326,1,0.07983,0.373647227,-0.4455,0.505,0.9505,1,-0.067305,0.160901294,-0.3041,0.0903,0.3944,2,1.69033,0.901061358,0.525,2.7938,2.2688,1,12.489415,0.935707632,11.3438,13.6313,2.2875,1,-40.25629,0.643902701,-41.3625,-39.7688,1.5937,1,Rotation Left
-0.01374,0.153141348,-0.274,0.3077,0.5817,1,0.10769,0.042542483,0.0399,0.1655,0.1256,2,0.05006,0.278175949,-0.3066,0.6886,0.9952,0,-0.10186,0.202585603,-0.3451,0.1595,0.5046,0,0.18819,0.127584493,0.0848,0.4806,0.3958,0,-0.11017,0.047651192,-0.1613,-0.028,0.1333,0,1.91345,0.685468331,0.825,2.7938,1.9688,0,12.684395,1.142707332,11.3438,14.4563,3.1125,0,-39.87471,0.396612959,-40.7438,-39.5438,1.2,1,Rotation Left
-0.156335,0.316328632,-0.8692,0.3984,1.2676,1,0.030345,0.195126368,-0.1756,0.3811,0.5567,2,0.707365,1.18032257,-1.7144,2.0216,3.736,1,0.18506,0.316942475,-0.2584,0.5724,0.8308,1,0.17307,0.199707857,-0.1426,0.4806,0.6232,0,-0.04179,0.059433803,-0.1334,0.0795,0.2129,1,-3.841885,11.44996334,-23.6063,3.375,26.9813,1,4.58999,12.12357972,-15.3188,14.4563,29.7751,0,-33.664705,12.26297645,-41.6063,0,41.6063,1,Rotation Left
0.21341,0.275853787,-0.3279,0.6236,0.9515,2,-0.166025,0.109191386,-0.3221,0.0514,0.3735,2,0.846565,0.925691636,-0.3558,2.3835,2.7393,2,-0.01571,0.153247117,-0.19,0.1972,0.3872,0,-0.10379,0.16411548,-0.3186,0.1286,0.4472,1,-0.01678,0.070710887,-0.1334,0.0549,0.1883,1,-23.34191,0.681384865,-24,-22.3313,1.6687,1,-15.314095,0.247532078,-15.6188,-14.9813,0.6375,0,-28.37439,0.273645135,-29.1375,-28.125,1.0125,1,Rotation Left
-0.79612,0.587466522,-1.8593,0.1075,1.9668,1,-0.187515,0.11226696,-0.3239,0.0413,0.3652,3,-0.17625,0.542419805,-0.7943,0.9478,1.7421,1,0.28405,0.230678019,-0.0104,0.5882,0.5986,1,-0.028975,0.181156689,-0.3186,0.2116,0.5302,1,0.036165,0.124534615,-0.0894,0.2295,0.3189,0,-23.71877,1.056649392,-25.0688,-22.2375,2.8313,1,-16.54689,0.311767116,-16.8563,-16.0875,0.7688,0,-27.28316,0.580082384,-27.8063,-26.3438,1.4625,0,Rotation Left
-1.854185,0.287565377,-2.3288,-1.1838,1.145,2,-0.47132,0.167960268,-0.7925,-0.2344,0.5581,3,0.38882,0.513462089,-0.2271,1.1973,1.4244,1,0.065855,0.059159289,-0.0129,0.1239,0.1368,1,0.262475,0.347887562,-0.139,0.7052,0.8442,0,0.90154,0.310562096,0.2295,1.3131,1.0836,0,-25.240355,0.865917554,-26.2313,-24.0938,2.1375,1,-14.924085,1.706645108,-16.6875,-11.6438,5.0437,0,-26.97377,0.884810001,-29.0438,-26.3438,2.7,0,Rotation Left
-1.225655,0.232404788,-1.7945,-0.867,0.9275,1,-1.281905,0.237447119,-1.5269,-0.7925,0.7344,1,0.920405,0.543642606,0.0154,1.6664,1.651,1,0.12898,0.145597567,-0.0692,0.2644,0.3336,0,0.681445,0.12636857,0.5244,0.8603,0.3359,0,1.627365,0.151059006,1.4476,1.9191,0.4715,0,-24.885965,0.668117859,-25.8375,-23.9813,1.8562,1,-7.866585,2.44315903,-11.6438,-4.3875,7.2563,0,-30.178175,1.121925486,-31.5563,-28.9688,2.5875,1,Rotation Left
0.2141,0.516995199,-0.5908,0.855,1.4458,2,-1.49172,0.053283174,-1.6177,-1.4211,0.1966,2,0.778495,0.268818468,0.4319,1.1635,0.7316,1,0.19807,0.074959703,0.0983,0.2644,0.1661,1,0.87813,0.064447786,0.8225,1.0461,0.2236,1,1.94911,0.053551712,1.8666,2.0266,0.16,1,-22.03688,1.811857065,-24.8438,-20.1562,4.6876,0,0.23625,2.277431531,-4.3875,2.7375,7.125,0,-33.98066,1.268677608,-34.9688,-30.6563,4.3125,0,Rotation Left
1.580175,0.472534757,0.6926,2.4007,1.7081,2,-1.44712,0.159012187,-1.5983,-1.1148,0.4835,2,1.19941,0.638200016,0.3276,2.2526,1.925,2,0.10619,0.135876138,-0.0166,0.3572,0.3738,0,0.89167,0.288789626,0.3986,1.1976,0.799,1,1.78684,0.101156218,1.5869,1.8666,0.2797,1,-14.45905,2.514814641,-17.5312,-9.8063,7.7249,0,7.42314,0.925330521,6.225,10.05,3.825,1,-38.066285,0.304349132,-38.6063,-37.8188,0.7875,1,Rotation Left
2.119625,0.298809851,1.6465,2.6897,1.0432,1,-1.48497,0.234403818,-1.8312,-0.8922,0.939,1,0.51891,0.661091573,-0.3521,1.6552,2.0073,2,0.309055,0.176926593,0.0433,0.4587,0.4154,1,0.52272,0.177029881,0.3864,0.792,0.4056,1,1.337595,0.107620344,1.257,1.5869,0.3299,1,-7.381895,1.879451987,-9.8063,-4.1438,5.6625,0,10.32564,0.448214929,9.45,10.6688,1.2188,1,-39.99845,0.868833101,-40.875,-38.6063,2.2687,0,Rotation Left
1.921955,0.582809125,0.5335,2.7968,2.2633,3,-0.282085,0.298923538,-0.8922,0.0969,0.9891,2,-0.20344,0.516295548,-1.0454,0.6888,1.7342,2,-0.02782,0.272886595,-0.3623,0.4195,0.7818,0,0.475065,0.313150094,0.1188,0.8775,0.7587,1,0.954065,0.21512575,0.6951,1.257,0.5619,0,-1.19346,1.505237615,-4.1438,0.525,4.6688,0,10.221605,0.327111159,9.45,10.4438,0.9938,0,-41.37472,0.821634139,-42.375,-39.8625,2.5125,1,Rotation Left
0.60017,0.216179356,0.171,0.9355,0.7645,2,0.109015,0.191797519,-0.1384,0.4854,0.6238,1,0.15776,0.565253832,-0.6325,1.0956,1.7281,1,-0.19398,0.071868426,-0.2487,-0.0117,0.237,0,0.02315,0.11917179,-0.1035,0.2043,0.3078,0,0.257155,0.06536247,0.0243,0.32,0.2957,1,1.59378,0.638724413,0.525,2.4938,1.9688,1,12.11441,0.703619666,10.4438,12.825,2.3812,0,-41.19939,0.501072385,-42.375,-40.6688,1.7062,1,Rotation Left
0.121455,0.528527875,-0.5753,0.9431,1.5184,1,0.148355,0.128043971,-0.0065,0.3964,0.4029,2,0.33509,0.468236317,-0.156,1.3298,1.4858,1,-0.094205,0.130544818,-0.1986,0.2314,0.43,0,0.01677,0.167391592,-0.1305,0.2324,0.3629,1,-0.177235,0.219060766,-0.4558,0.0243,0.4801,0,1.916295,0.327919779,1.425,2.3063,0.8813,1,13.275955,0.189673349,12.825,13.4625,0.6375,1,-40.34906,0.598285135,-41.9062,-39.8625,2.0437,2,Rotation Left
-0.04997,0.382629973,-0.5682,0.4485,1.0167,2,0.28885,0.406018862,-0.2776,0.8167,1.0943,2,1.14756,2.275055143,-0.8087,4.2263,5.035,1,0.22474,0.304429482,-0.2218,0.6335,0.8553,1,-0.15256,0.354827836,-0.6634,0.1994,0.8628,1,-0.06897,0.130782931,-0.2555,0.1057,0.3612,0,14.144075,11.56584178,0,25.125,25.125,1,4.169065,6.760815341,-1.425,13.4063,14.8313,0,-34.54405,11.72953909,-41.9062,0,41.9062,1,Rotation Left
-1.017985,0.390633738,-1.8671,-0.5116,1.3555,1,-0.668165,0.159402567,-0.9015,-0.4203,0.4812,2,0.11633,0.241675059,-0.6265,0.4322,1.0587,2,0.187325,0.082233216,0.0678,0.2681,0.2003,1,0.317105,0.326085831,-0.2065,0.8662,1.0727,1,0.59088,0.286311836,0.1057,0.8583,0.7526,0,24.23627,0.249598153,23.9438,24.525,0.5812,0,-3.105015,1.052800168,-4.5,-1.425,3.075,0,-36.12375,0.55038197,-36.825,-35.5875,1.2375,1,Rotation Left
-1.373575,0.341396385,-1.8478,-0.8144,1.0334,2,-1.13052,0.17979127,-1.4728,-0.6518,0.821,3,1.22968,0.513932698,0.0105,1.8635,1.853,2,0.00719,0.172020833,-0.2303,0.1986,0.4289,0,0.84548,0.142527336,0.6414,1.0006,0.3592,1,1.314015,0.262726573,0.8583,1.5522,0.6939,1,27.219425,0.425302741,26.7938,28.1438,1.35,0,-7.62189,1.619926344,-11.8125,-5.6438,6.1687,0,-32.83877,0.790618753,-33.75,-30.3188,3.4312,1,Rotation Left
-0.410705,0.874319355,-1.8478,1.1742,3.022,2,-2.160865,0.378172,-2.6724,-1.4728,1.1996,0,0.999065,0.769233607,-0.5855,1.9798,2.5653,2,0.11819,0.07845839,0.0066,0.2009,0.1943,0,0.8075,0.059975695,0.7293,0.8918,0.1625,0,1.97874,0.217159505,1.5216,2.2597,0.7381,1,27.4097,1.260535559,25.2,28.725,3.525,1,-16.574085,3.195971002,-21.3938,-11.8125,9.5813,0,-28.515965,1.132735273,-30.3188,-27.3375,2.9813,0,Rotation Left
1.91702,0.577943601,0.3449,2.4767,2.1318,2,-1.549725,0.442551426,-2.3711,-1.1788,1.1923,1,0.624915,1.014292824,-1.2731,1.7851,3.0582,2,0.003015,0.261114236,-0.3355,0.3084,0.6439,0,0.771055,0.149221418,0.5449,0.9199,0.375,1,2.02715,0.18023173,1.5962,2.1754,0.5792,1,22.387515,2.089682983,19.2375,25.2,5.9625,0,-26.485335,2.326609507,-28.5,-21.3938,7.1062,0,-24.552205,1.179668504,-27.3375,-23.8688,3.4687,1,Rotation Left
1.767445,0.562323664,0.5572,2.807,2.2498,2,-1.431205,0.094862171,-1.5469,-1.2964,0.2505,4,0.702345,0.578811095,-0.3784,1.7385,2.1169,2,0.09529,0.062738624,0.0115,0.1691,0.1576,0,0.557705,0.080739553,0.3921,0.6524,0.2603,1,1.541925,0.159710785,1.3751,1.7453,0.3702,1,15.25503,2.138535512,12.5063,19.2375,6.7312,0,-31.70064,1.785677637,-33.225,-28.5,4.725,0,-22.09128,1.297549335,-24.15,-20.8875,3.2625,0,Rotation Left
1.258845,0.83778886,-0.4415,2.4601,2.9016,2,-1.06568,0.304000519,-1.5365,-0.7482,0.7883,2,0.80011,0.2348731,0.4787,1.3472,0.8685,2,0.07885,0.063355209,-0.03,0.1691,0.1991,1,0.51212,0.119429865,0.3726,0.6793,0.3067,1,1.31298,0.22200338,0.7935,1.4642,0.6707,1,7.500955,1.796161213,3.9938,9.5625,5.5687,0,-34.062205,1.203170054,-35.85,-33.1125,2.7375,0,-21.152815,1.011641673,-22.2938,-19.7812,2.5126,1,Rotation Left
1.21306,0.657759448,-0.7377,1.9404,2.6781,2,-0.211755,0.329685396,-0.7021,0.2424,0.9445,2,0.13158,0.498559963,-0.6845,0.7663,1.4508,1,0.010845,0.089901493,-0.0667,0.1629,0.2296,1,0.36694,0.118745427,0.193,0.5144,0.3214,1,0.85759,0.30009893,0.5101,1.2884,0.7783,1,1.69784,1.546964803,-0.1875,3.9938,4.1813,0,-35.04095,0.902552053,-36.15,-34.0875,2.0625,1,-20.556595,0.704932748,-21.4125,-19.725,1.6875,0,Rotation Left
0.734915,0.743672674,-0.8705,1.7089,2.5794,1,0.117715,0.158539504,-0.1387,0.3875,0.5262,3,0.03359,0.39085102,-0.5221,0.566,1.0881,1,-0.0063,0.078199629,-0.0679,0.1629,0.2308,0,0.07717,0.148627205,-0.143,0.2138,0.3568,1,0.12565,0.165347357,-0.0164,0.5101,0.5265,0,-0.37875,0.302078736,-0.975,-0.1875,0.7875,1,-34.5169,1.044721666,-35.7938,-33.15,2.6438,1,-20.56315,1.054667683,-21.9,-19.1063,2.7937,0,Rotation Left
0.226445,0.566393025,-0.8705,1.0107,1.8812,2,0.205505,0.080681829,0.0477,0.3186,0.2709,1,-0.02125,0.383540928,-0.6576,0.4582,1.1158,1,-0.05744,0.139355321,-0.2524,0.0811,0.3335,0,0.004565,0.260815376,-0.3689,0.2639,0.6328,1,0.04303,0.203752924,-0.3145,0.3123,0.6268,0,-0.857845,0.11432248,-0.975,-0.6938,0.2812,1,-34.20283,0.827107653,-35.7938,-33.2438,2.55,0,-21.0113,0.727789891,-21.5813,-19.1063,2.475,1,Rotation Left
-0.067385,0.374890134,-0.7409,0.7882,1.5291,1,0.017045,0.078838921,-0.121,0.1404,0.2614,2,0.082695,0.462390592,-0.7092,0.547,1.2562,2,-0.08933,0.110853345,-0.173,0.0799,0.2529,1,-0.09127,0.113375298,-0.2041,0.0598,0.2639,1,-0.180105,0.147334678,-0.3145,0.0092,0.3237,1,-0.32347,0.410904971,-0.975,0.2812,1.2562,2,-34.099735,0.96063352,-35.9625,-32.9438,3.0187,1,-21.578455,0.779493357,-22.4062,-19.725,2.6812,1,Rotation Left
-0.55792,0.676937293,-1.4369,0.2192,1.6561,2,-0.107195,0.288594192,-0.419,0.4488,0.8678,3,0.771385,0.989871046,-0.6195,2.0393,2.6588,2,-0.0678,0.102304296,-0.1827,0.0432,0.2259,1,-0.00459,0.082076519,-0.1552,0.0965,0.2517,1,0.09123,0.184467198,-0.1398,0.3623,0.5021,0,21.28218,12.55643961,-0.7688,28.7625,29.5313,1,-4.016235,13.43174099,-35.9625,1.95,37.9125,1,-28.409055,10.7200733,-34.0312,0,34.0312,1,Rotation Left
-1.176535,0.564163648,-2.128,-0.4037,1.7243,1,-0.750415,0.325684282,-1.273,-0.1306,1.1424,3,0.70311,0.585914911,-0.0974,1.6457,1.7431,1,0.300545,0.27872811,-0.1754,0.6651,0.8405,1,-0.190765,0.610524326,-0.9371,0.546,1.4831,0,0.876385,0.197642228,0.6458,1.3911,0.7453,0,27.37504,0.803220705,26.3063,28.575,2.2687,0,-1.12314,1.853445662,-3.7875,1.575,5.3625,0,-34.44191,0.521592595,-34.8938,-33.7313,1.1625,0,Rotation Left
-0.86579,0.38188238,-1.2724,-0.109,1.1634,1,-2.053225,0.345334943,-2.5138,-1.4626,1.0512,1,1.44831,0.471814289,0.7782,2.2047,1.4265,2,0.203675,0.220429626,-0.1754,0.3695,0.5449,0,0.679805,0.106716941,0.546,0.8123,0.2663,1,1.60436,0.175859584,1.3911,1.9213,0.5302,0,28.042505,0.509959907,27.4688,28.8375,1.3687,0,-8.21158,2.513688944,-11.7,-3.7875,7.9125,0,-32.608145,1.112610095,-33.9563,-31.35,2.6063,0,Rotation Left
1.108895,0.971525357,-0.1195,2.8298,2.9493,1,-2.019265,0.262232886,-2.411,-1.5983,0.8127,2,0.49151,0.46894001,0.0139,1.426,1.4121,1,0.16234,0.137981783,-0.0117,0.3695,0.3812,0,0.70696,0.121802448,0.5362,0.8735,0.3373,1,2.07395,0.156599165,1.8858,2.2792,0.3934,1,26.890355,1.465165282,23.5312,28.8375,5.3063,0,-18.7172,2.98435332,-23.9062,-11.7,12.2062,0,-28.28347,0.936315115,-31.35,-27.3375,4.0125,1,Rotation Left
1.737045,0.427961039,0.9673,2.2982,1.3309,1,-1.6712,0.133169824,-1.9594,-1.3887,0.5707,3,0.52981,0.245099898,0.1465,1.0173,0.8708,2,0.114105,0.185950799,-0.1242,0.3585,0.4827,1,0.505705,0.116025516,0.3323,0.6133,0.281,0,1.61412,0.181198404,1.3446,1.8858,0.5412,0,20.9625,1.977391037,17.475,23.5312,6.0562,0,-26.6775,1.997258449,-29.5125,-23.9062,5.6063,0,-26.10942,0.936725605,-27.3938,-25.0688,2.325,1,Rotation Left
1.463355,0.327912423,0.7688,1.8127,1.0439,2,-1.33837,0.067947186,-1.5054,-1.2525,0.2529,3,0.46813,0.126697467,0.332,0.7378,0.4058,1,0.04516,0.051711569,-0.1242,0.0994,0.2236,1,0.697105,0.099692876,0.6035,0.8308,0.2273,1,1.56141,0.080789046,1.3446,1.65,0.3054,1,14.24065,2.160727579,11.1188,17.475,6.3562,0,-31.79254,1.417476402,-33.5438,-29.5125,4.0313,0,-23.6269,0.903585696,-25.35,-22.9313,2.4187,1,Rotation Left
0.682045,0.136297379,0.3892,0.8583,0.4691,1,-1.399105,0.150675663,-1.6203,-1.1451,0.4752,1,0.74531,0.266858487,0.3359,1.1027,0.7668,2,0.064795,0.116130295,-0.0741,0.2021,0.2762,1,0.754375,0.046737136,0.623,0.7941,0.1711,1,1.69867,0.111209398,1.5315,1.7868,0.2553,1,6.44252,2.909971894,2.7188,11.1188,8.4,0,-34.155035,0.417147749,-34.7063,-33.5438,1.1625,0,-22.593755,0.830712101,-23.7,-21.6938,2.0062,0,Rotation Left
1.02478,0.439999038,0.5474,1.7877,1.2403,1,-0.700175,0.259075649,-1.0575,-0.1386,0.9189,1,0.384325,0.349608306,-0.1792,0.9593,1.1385,2,0.12449,0.045259639,0.0676,0.1764,0.1088,0,0.3676,0.179690478,0.1686,0.623,0.4544,0,1.30948,0.315633557,0.807,1.6952,0.8882,0,-2.27064,2.274744269,-5.175,2.7188,7.8938,0,-34.11283,0.183825923,-34.7063,-33.9188,0.7875,0,-21.90561,0.683470759,-22.9125,-21.225,1.6875,0,Rotation Left
1.1497,0.188574866,0.7044,1.3248,0.6204,3,-0.093005,0.135355242,-0.2314,0.1594,0.3908,4,0.171085,0.410506742,-0.3627,0.7928,1.1555,1,-0.04496,0.123998727,-0.1522,0.1116,0.2638,0,0.44829,0.107054747,0.2809,0.5705,0.2896,1,0.6493,0.112313623,0.4601,0.807,0.3469,0,-7.14941,0.915593215,-8.4938,-6.0563,2.4375,0,-32.90255,0.637157996,-33.8063,-31.9688,1.8375,0,-22.21503,0.250119548,-22.4438,-21.8438,0.6,0,Rotation Left
0.66162,0.150216073,0.4561,0.8792,0.4231,2,0.1402,0.084549636,0.0331,0.2843,0.2512,3,0.121105,0.32402907,-0.4548,0.4348,0.8896,2,-0.063405,0.122224234,-0.1889,0.1019,0.2908,0,0.219435,0.146690362,0.0672,0.419,0.3518,1,0.420125,0.047115782,0.3428,0.4601,0.1173,1,-9.101275,0.496328049,-10.1625,-8.4938,1.6687,0,-31.36034,0.411348516,-31.9688,-30.9,1.0688,1,-23.632525,0.724432645,-24.1875,-22.2375,1.95,0,Rotation Left
0.612555,0.224215072,0.2235,0.9567,0.7332,2,0.12979,0.163469966,-0.261,0.4112,0.6722,2,0.034645,0.473669728,-0.5966,0.7295,1.3261,3,0.069335,0.084073767,-0.0214,0.1899,0.2113,0,-0.00046,0.150076892,-0.1405,0.1954,0.3359,1,0.112395,0.140130234,-0.0225,0.3428,0.3653,0,-10.44939,0.279506547,-10.8375,-10.1625,0.675,0,-30.595355,0.229769527,-31.0125,-30.3563,0.6562,1,-23.978475,0.446419861,-24.3938,-23.3625,1.0313,0,Rotation Left
-0.38288,0.523577187,-1.2276,0.2704,1.498,1,-0.28034,0.167791878,-0.5335,0.0698,0.6033,2,0.24644,0.458986007,-0.5067,1.105,1.6117,1,-0.05259,0.186571238,-0.3074,0.1679,0.4753,1,0.111405,0.203564755,-0.1027,0.3959,0.4986,0,0.00618,0.07593227,-0.0641,0.1155,0.1796,1,5.986905,7.69676924,-10.9313,10.2375,21.1688,0,-29.44315,9.866171524,-33.45,0,33.45,1,-20.960665,6.998330887,-23.7188,0,23.7188,1,Rotation Left
-1.50091,0.474247757,-2.0298,-0.7004,1.3294,1,-0.74146,0.333484622,-1.3007,-0.3902,0.9105,2,0.96453,0.318078134,0.5058,1.3731,0.8673,1,0.02036,0.18120273,-0.2353,0.2057,0.441,1,0.287015,0.113730846,0.1283,0.3824,0.2541,1,0.729235,0.32526253,0.2658,1.1516,0.8858,0,8.96628,1.313868059,6.6375,10.2375,3.6,0,-33.08627,0.598487876,-33.8438,-32.4188,1.425,0,-22.96501,0.424596588,-23.7188,-22.5,1.2188,1,Rotation Left
-0.742515,0.265731498,-1.0569,-0.1279,0.929,2,-1.632955,0.149749018,-2.0474,-1.3909,0.6565,3,0.767735,0.202091609,0.6073,1.2853,0.678,2,0.15812,0.033596884,0.0884,0.1959,0.1075,1,0.51261,0.221356186,0.1613,0.7928,0.6315,0,1.49068,0.243067025,1.1516,1.8968,0.7452,0,2.691565,2.353823703,-0.4875,6.6375,7.125,0,-33.923475,0.239655882,-34.1625,-33.5813,0.5812,1,-22.208465,0.246865699,-22.875,-22.0125,0.8625,1,Rotation Left
