time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2025-08-16T00:00:03.004Z,0.8445,0.2377,-0.6457,-0.0844,0.3324,0.7691,2.4398,-37.809,-16.8693
2025-08-16T00:00:03.014Z,0.857,0.3204,-0.5567,-0.0761,0.3129,0.7251,2.2467,-37.6576,-17.1097
2025-08-16T00:00:03.023Z,0.8734,0.3678,-0.4918,-0.0622,0.3058,0.6964,2.1254,-37.7137,-16.9794
2025-08-16T00:00:03.033Z,0.8836,0.3589,-0.4822,-0.0435,0.3217,0.6788,1.8482,-37.6794,-16.9148
2025-08-16T00:00:03.044Z,0.9043,0.357,-0.5268,-0.0345,0.3233,0.6573,1.651,-37.7163,-16.9195
2025-08-16T00:00:03.054Z,0.8964,0.4041,-0.5363,-0.0366,0.3073,0.6283,1.3822,-37.8455,-17.0348
2025-08-16T00:00:03.064Z,0.8681,0.4755,-0.4953,-0.0413,0.2803,0.5999,1.1832,-37.9734,-16.9802
2025-08-16T00:00:03.074Z,0.8478,0.5661,-0.4873,-0.0476,0.2596,0.5716,0.8876,-37.8211,-17.0773
2025-08-16T00:00:03.083Z,0.8756,0.599,-0.5306,-0.0522,0.2353,0.539,0.7622,-37.7995,-17.1605
2025-08-16T00:00:03.094Z,0.8899,0.579,-0.4883,-0.0541,0.2095,0.5024,0.7317,-37.8215,-17.2106
2025-08-16T00:00:03.104Z,0.8897,0.5997,-0.4094,-0.0545,0.1776,0.4721,0.5101,-37.555,-17.0369
2025-08-16T00:00:03.114Z,0.8825,0.6264,-0.3212,-0.0511,0.1491,0.4455,0.3381,-37.8522,-16.9596
2025-08-16T00:00:03.124Z,0.8646,0.638,-0.1988,-0.0461,0.1137,0.4242,0.0995,-37.864,-17.1888
2025-08-16T00:00:03.133Z,0.8305,0.6219,-0.0487,-0.0363,0.0906,0.4018,0.011,-38.0002,-17.3147
2025-08-16T00:00:03.144Z,0.8438,0.6055,0.0759,-0.0209,0.0899,0.3829,0.0415,-37.8326,-17.2849
2025-08-16T00:00:03.153Z,0.8583,0.5865,0.1667,-0.0051,0.0969,0.3662,0.1083,-37.8384,-17.2867
2025-08-16T00:00:03.164Z,0.8541,0.5346,0.2935,0.0107,0.0964,0.3464,-0.1034,-37.6975,-17.2532
2025-08-16T00:00:03.174Z,0.8148,0.4903,0.4035,0.0249,0.1076,0.33,-0.5798,-37.8176,-17.4873
2025-08-16T00:00:03.183Z,0.7721,0.5089,0.4642,0.0387,0.1259,0.319,-0.6724,-37.8559,-17.4512
2025-08-16T00:00:03.194Z,0.7262,0.5059,0.5352,0.0542,0.1597,0.3067,-0.5718,-37.8261,-17.356
2025-08-16T00:00:03.204Z,0.6508,0.4976,0.5188,0.0689,0.2361,0.3049,-0.7108,-37.8505,-17.198
2025-08-16T00:00:03.213Z,0.4844,0.5676,0.3447,0.056,0.27,0.3099,-0.8632,-37.9439,-17.3599
2025-08-16T00:00:03.224Z,0.2602,0.7504,0.268,0.0039,0.19,0.3165,-0.929,-37.9786,-17.4505
2025-08-16T00:00:03.233Z,0.0787,0.9061,0.4049,-0.0559,0.0376,0.315,-0.9303,-37.8781,-17.3159
2025-08-16T00:00:03.244Z,0.1515,0.8766,0.548,-0.1014,-0.1195,0.2798,-1.0792,-37.744,-17.4456
2025-08-16T00:00:03.254Z,0.3394,0.7375,0.8131,-0.1075,-0.2061,0.217,-1.2288,-37.8014,-17.5541
2025-08-16T00:00:03.264Z,0.4336,0.7087,1.1813,-0.0795,-0.1733,0.1596,-1.3842,-37.8643,-17.5911
2025-08-16T00:00:03.274Z,0.4911,0.5843,1.3536,-0.0484,-0.0748,0.1254,-1.6039,-37.8194,-17.6058
2025-08-16T00:00:03.283Z,0.2969,0.3977,1.3914,-0.0366,0.0532,0.1276,-1.4956,-37.7734,-17.6476
2025-08-16T00:00:03.294Z,-0.0365,0.2679,1.3587,-0.0184,0.1712,0.1797,-1.4524,-37.8147,-17.8664
2025-08-16T00:00:03.303Z,-0.3507,0.131,1.249,0.0072,0.2814,0.2628,-1.6281,-37.7317,-17.9453
2025-08-16T00:00:03.314Z,-0.4619,-0.0766,0.9985,0.0349,0.3557,0.3337,-1.7038,-37.8868,-17.7735
2025-08-16T00:00:03.326Z,-0.4339,-0.1926,0.5344,0.0573,0.3855,0.3768,-1.7649,-38.1025,-17.9073
2025-08-16T00:00:03.333Z,-0.4339,-0.1926,0.5344,0.079,0.3888,0.3937,-1.7649,-38.1025,-17.9073
2025-08-16T00:00:03.346Z,-0.3134,-0.083,0.1213,0.1003,0.3833,0.3838,-1.8075,-38.0042,-17.7187
2025-08-16T00:00:03.356Z,-0.2783,-0.155,-0.1252,0.1237,0.3811,0.3621,-2.067,-37.8614,-17.6983
2025-08-16T00:00:03.363Z,-0.2783,-0.155,-0.1252,0.1481,0.3936,0.3548,-2.067,-37.8614,-17.6983
2025-08-16T00:00:03.377Z,-0.4524,-0.3419,-0.5324,0.159,0.407,0.3629,-2.2271,-37.9323,-17.5526
2025-08-16T00:00:03.383Z,-0.4524,-0.3419,-0.5324,0.1667,0.413,0.3961,-2.2271,-37.9323,-17.5526
2025-08-16T00:00:03.397Z,-0.6356,-0.4501,-0.8696,0.1731,0.4243,0.436,-2.4106,-37.9597,-17.4972
2025-08-16T00:00:03.406Z,-0.6642,-0.5004,-0.9364,0.1771,0.4098,0.4639,-2.5534,-37.9628,-17.4565
2025-08-16T00:00:03.414Z,-0.6642,-0.5004,-0.9364,0.1842,0.3675,0.4858,-2.5534,-37.9628,-17.4565
2025-08-16T00:00:03.426Z,-0.624,-0.4332,-0.9489,0.194,0.3186,0.4956,-2.754,-37.9902,-17.2814
2025-08-16T00:00:03.435Z,-0.5951,-0.4349,-0.8606,0.2073,0.254,0.4813,-2.9485,-38.1081,-17.2954
2025-08-16T00:00:03.447Z,-0.642,-0.4665,-0.7455,0.224,0.1728,0.4581,-3.0207,-38.0665,-17.2045
2025-08-16T00:00:03.456Z,-0.7166,-0.5017,-0.6326,0.2356,0.1024,0.437,-3.1083,-38.2388,-17.2261
2025-08-16T00:00:03.465Z,-0.7596,-0.5551,-0.5302,0.2396,0.0589,0.4292,-3.4312,-38.1319,-17.0468
2025-08-16T00:00:03.476Z,-0.8135,-0.6127,-0.4283,0.236,0.0483,0.4296,-3.559,-38.0674,-17.2394
2025-08-16T00:00:03.486Z,-0.8372,-0.6638,-0.3309,0.22,0.0623,0.4363,-3.7323,-38.0332,-16.8912
2025-08-16T00:00:03.493Z,-0.8372,-0.6638,-0.3309,0.198,0.0983,0.444,-3.7323,-38.0332,-16.8912
2025-08-16T00:00:03.506Z,-0.8406,-0.669,-0.176,0.1687,0.1322,0.4468,-3.9916,-38.0531,-16.6435
2025-08-16T00:00:03.515Z,-0.8095,-0.6473,-0.0616,0.137,0.1524,0.4435,-4.222,-38.0679,-16.7027
2025-08-16T00:00:03.527Z,-0.745,-0.6275,0.035,0.1107,0.1634,0.4243,-4.3878,-38.0533,-16.7739
2025-08-16T00:00:03.535Z,-0.6879,-0.6151,0.1583,0.0939,0.1734,0.3933,-4.4592,-38.0806,-16.7231
2025-08-16T00:00:03.546Z,-0.6613,-0.5816,0.294,0.0918,0.1704,0.367,-4.4846,-38.0004,-16.5829
2025-08-16T00:00:03.555Z,-0.6989,-0.5685,0.4191,0.1016,0.1507,0.342,-4.6754,-38.2365,-16.6872
2025-08-16T00:00:03.565Z,-0.7229,-0.6025,0.4936,0.1045,0.1248,0.3174,-4.8048,-38.2305,-16.7071
2025-08-16T00:00:03.575Z,-0.7397,-0.6442,0.5505,0.1039,0.1015,0.2978,-4.9621,-38.0153,-16.7579
2025-08-16T00:00:03.585Z,-0.7051,-0.6834,0.5699,0.1026,0.1135,0.2973,-4.9899,-38.1444,-16.738
2025-08-16T00:00:03.596Z,-0.6461,-0.7473,0.5074,0.1108,0.164,0.3043,-4.9989,-38.1943,-16.6495
2025-08-16T00:00:03.605Z,-0.6547,-0.773,0.4296,0.1164,0.2337,0.3152,-5.0945,-38.1875,-16.6795
2025-08-16T00:00:03.615Z,-0.6875,-0.7546,0.2285,0.1205,0.3253,0.3288,-5.1698,-38.2246,-16.4934
2025-08-16T00:00:03.625Z,-0.6716,-0.7264,-0.1008,0.1186,0.4225,0.3439,-5.2686,-38.3565,-16.5712
2025-08-16T00:00:03.636Z,-0.6412,-0.6968,-0.4781,0.0942,0.5063,0.3592,-5.3862,-38.2416,-16.55
2025-08-16T00:00:03.645Z,-0.6586,-0.5886,-0.8432,0.0421,0.5615,0.3679,-5.3274,-38.2103,-16.3715
2025-08-16T00:00:03.655Z,-0.6747,-0.4429,-1.0946,-0.0227,0.5723,0.3667,-5.4193,-38.2737,-16.4203
2025-08-16T00:00:03.665Z,-0.6708,-0.3281,-1.1461,-0.1077,0.5255,0.354,-5.6513,-38.135,-16.5702
2025-08-16T00:00:03.675Z,-0.6291,-0.1768,-1.1046,-0.1758,0.4539,0.3394,-5.7215,-38.0473,-16.7588
2025-08-16T00:00:03.685Z,-0.5572,-0.0666,-1.0367,-0.2088,0.3857,0.3274,-5.8648,-38.007,-16.7417
2025-08-16T00:00:03.695Z,-0.4981,-0.0565,-0.8604,-0.2058,0.3124,0.3112,-5.783,-37.9618,-16.7193
2025-08-16T00:00:03.706Z,-0.5095,-0.0638,-0.6756,-0.171,0.2329,0.2965,-5.7967,-38.0462,-16.8456
2025-08-16T00:00:03.715Z,-0.5279,-0.0834,-0.5272,-0.1175,0.1674,0.2923,-5.9105,-37.9218,-16.7988
2025-08-16T00:00:03.725Z,-0.5281,-0.1007,-0.4929,-0.0566,0.1344,0.3068,-6.0683,-38.0272,-16.9688
2025-08-16T00:00:03.735Z,-0.4955,-0.1356,-0.5558,-0.011,0.1358,0.3286,-6.2393,-37.9369,-17.099
2025-08-16T00:00:03.745Z,-0.4504,-0.1339,-0.6876,0.0084,0.1663,0.351,-6.2077,-37.8799,-16.9484
2025-08-16T00:00:03.754Z,-0.4106,-0.0783,-0.8005,-0.0155,0.197,0.3638,-6.4514,-37.8441,-17.0522
2025-08-16T00:00:03.765Z,-0.4065,0.0448,-0.887,-0.0737,0.2203,0.3654,-6.5343,-37.8554,-17.2766
2025-08-16T00:00:03.774Z,-0.3849,0.1832,-0.9648,-0.1314,0.2396,0.3629,-6.6427,-37.8132,-17.2261
2025-08-16T00:00:03.786Z,-0.3745,0.2723,-0.9834,-0.1771,0.2471,0.3602,-6.6858,-37.7566,-17.3253
2025-08-16T00:00:03.794Z,-0.3684,0.3281,-0.9136,-0.1966,0.2305,0.352,-6.6448,-37.5446,-17.2104
2025-08-16T00:00:03.804Z,-0.3852,0.3961,-0.803,-0.1788,0.1966,0.3423,-6.8907,-37.5104,-17.4517
2025-08-16T00:00:03.814Z,-0.4001,0.4045,-0.6752,-0.1282,0.1549,0.3355,-6.9837,-37.4746,-17.5071
2025-08-16T00:00:03.825Z,-0.4231,0.4049,-0.5058,-0.0702,0.0905,0.3308,-7.105,-37.5102,-17.6034
2025-08-16T00:00:03.834Z,-0.4612,0.4331,-0.3511,0.0005,0.0303,0.3391,-7.2537,-37.3635,-17.6924
2025-08-16T00:00:03.844Z,-0.4324,0.4491,-0.3531,0.0754,0.0162,0.3513,-7.2522,-37.5033,-17.6129
2025-08-16T00:00:03.855Z,-0.4111,0.461,-0.426,0.1439,0.0434,0.3602,-7.4333,-37.4881,-17.4576
2025-08-16T00:00:03.864Z,-0.43,0.5203,-0.5916,0.175,0.0924,0.3562,-7.6399,-37.5985,-17.5386
2025-08-16T00:00:03.875Z,-0.4719,0.6375,-0.7203,0.1601,0.127,0.3489,-7.7041,-37.656,-17.3592
2025-08-16T00:00:03.884Z,-0.489,0.7757,-0.7818,0.1086,0.1325,0.3329,-7.8004,-37.6188,-17.369
2025-08-16T00:00:03.895Z,-0.4759,0.9018,-0.8266,0.0365,0.1152,0.3173,-7.7826,-37.637,-17.3034
2025-08-16T00:00:03.904Z,-0.437,1.0083,-0.6967,-0.0283,0.0738,0.2905,-7.9486,-37.6693,-17.3581
2025-08-16T00:00:03.914Z,-0.3866,1.0793,-0.456,-0.0657,0.016,0.2542,-8.1675,-37.5964,-17.4177
2025-08-16T00:00:03.924Z,-0.3464,1.0967,-0.1902,-0.0712,-0.0391,0.2123,-8.2448,-37.6837,-17.2757
2025-08-16T00:00:03.936Z,-0.3373,1.0781,0.0407,-0.0475,-0.076,0.172,-8.3058,-37.3387,-17.3274
2025-08-16T00:00:03.944Z,-0.3499,1.0142,0.2568,-0.011,-0.0967,0.1334,-8.1476,-37.3553,-17.4088
2025-08-16T00:00:03.954Z,-0.404,0.9586,0.3889,0.023,-0.0908,0.1035,-8.3019,-37.249,-17.2686
2025-08-16T00:00:03.964Z,-0.4123,0.8869,0.4993,0.0344,-0.0719,0.0854,-8.442,-37.3967,-17.405
2025-08-16T00:00:03.975Z,-0.4006,0.7965,0.5097,0.0326,-0.0332,0.0805,-8.5185,-37.4317,-17.2478
2025-08-16T00:00:03.984Z,-0.4204,0.7162,0.5337,0.0185,0.0012,0.0821,-8.66,-37.4179,-17.4259
2025-08-16T00:00:03.994Z,-0.4054,0.6327,0.5399,0.0054,0.034,0.0914,-8.5419,-37.2856,-17.2858
2025-08-16T00:00:04.003Z,-0.3688,0.5393,0.4921,0.0166,0.0645,0.0972,-8.5335,-37.4448,-17.3562
2025-08-16T00:00:04.014Z,-0.4097,0.5118,0.3354,0.0499,0.1097,0.1121,-8.6874,-37.447,-17.3282
2025-08-16T00:00:04.027Z,-0.603,0.655,0.0273,0.0903,0.1685,0.1349,-8.5507,-37.5329,-17.1093
2025-08-16T00:00:04.033Z,-0.7574,0.786,-0.0664,0.0953,0.1001,0.1649,-8.7308,-37.3094,-17.2185
2025-08-16T00:00:04.044Z,-0.814,0.893,0.0826,0.047,-0.1031,0.1765,-8.7832,-37.5286,-17.3971
2025-08-16T00:00:04.058Z,-0.5448,0.9907,0.3023,-0.0105,-0.3425,0.1665,-8.8208,-37.6318,-16.7582
2025-08-16T00:00:04.063Z,-0.0796,0.8992,0.6659,-0.0548,-0.5332,0.1152,-8.9302,-37.5401,-17.1748
2025-08-16T00:00:04.074Z,0.3078,0.7419,1.1605,-0.0728,-0.631,0.0386,-9.0202,-37.5407,-17.303
2025-08-16T00:00:04.083Z,0.5398,0.5975,1.6536,-0.0629,-0.6346,-0.0321,-9.1316,-37.5626,-17.3571
2025-08-16T00:00:04.094Z,0.6373,0.356,1.9388,-0.0246,-0.548,-0.0811,-9.1662,-37.4332,-17.295
2025-08-16T00:00:04.104Z,0.6774,0.0053,1.9435,0.0109,-0.3869,-0.1016,-9.2117,-37.4464,-17.2976
2025-08-16T00:00:04.114Z,0.6318,-0.2374,1.7231,0.0338,-0.1755,-0.0981,-9.2615,-37.526,-17.4552
2025-08-16T00:00:04.124Z,0.4417,-0.3018,1.3518,0.0455,0.0396,-0.0658,-9.1701,-37.5031,-17.5116
2025-08-16T00:00:04.133Z,0.303,-0.3274,1.0034,0.0412,0.1912,-0.0162,-9.1454,-37.3793,-17.3468
2025-08-16T00:00:04.144Z,0.284,-0.4198,0.5578,0.0351,0.2877,0.009,-9.1773,-37.3368,-17.4824
2025-08-16T00:00:04.154Z,0.337,-0.5083,0.1294,0.0264,0.3332,0.0041,-9.0666,-37.3726,-17.4394
2025-08-16T00:00:04.164Z,0.4095,-0.5393,-0.1383,0.0198,0.3249,-0.0101,-9.1176,-37.3826,-17.4731
2025-08-16T00:00:04.174Z,0.4192,-0.549,-0.3228,0.0272,0.2823,-0.0285,-9.0763,-37.3617,-17.4842
2025-08-16T00:00:04.183Z,0.3672,-0.6306,-0.4926,0.062,0.2332,-0.0356,-9.0172,-37.5126,-17.6603
2025-08-16T00:00:04.194Z,0.3125,-0.7838,-0.6356,0.1205,0.1893,-0.0272,-8.9485,-37.4494,-17.5544
2025-08-16T00:00:04.204Z,0.279,-0.9789,-0.8632,0.2019,0.1709,0.0045,-8.9746,-37.654,-17.712
2025-08-16T00:00:04.214Z,0.2249,-1.0836,-1.0853,0.2828,0.1633,0.0532,-9.0212,-37.5103,-17.3717
2025-08-16T00:00:04.224Z,0.1967,-1.1181,-1.2375,0.3456,0.137,0.1021,-9.0293,-37.5411,-17.1455
2025-08-16T00:00:04.233Z,0.2354,-1.0385,-1.3575,0.3698,0.1007,0.1451,-9.147,-37.5367,-17.187
2025-08-16T00:00:04.244Z,0.3147,-0.8782,-1.3975,0.3666,0.0481,0.1569,-9.02,-37.6155,-17.0255
2025-08-16T00:00:04.254Z,0.5005,-0.7781,-1.4199,0.3482,-0.0084,0.1516,-9.0589,-37.6432,-16.799
2025-08-16T00:00:04.264Z,0.6485,-0.7303,-1.4171,0.3068,-0.0575,0.1081,-9.1602,-37.8164,-16.9284
2025-08-16T00:00:04.274Z,0.7786,-0.7023,-1.2493,0.2273,-0.144,0.0433,-9.2162,-37.8555,-16.7224
2025-08-16T00:00:04.283Z,0.8843,-0.6882,-0.9836,0.1209,-0.2484,-0.0234,-9.346,-37.9377,-16.6138
2025-08-16T00:00:04.294Z,0.9913,-0.7493,-0.6756,0.0139,-0.3276,-0.0831,-9.3424,-37.8478,-16.6601
2025-08-16T00:00:04.304Z,1.062,-0.8402,-0.3291,-0.0639,-0.3552,-0.1269,-9.2924,-37.9292,-16.677
2025-08-16T00:00:04.314Z,1.0695,-0.9695,0.0181,-0.1062,-0.3242,-0.1554,-9.3896,-37.766,-16.7181
2025-08-16T00:00:04.324Z,1.02,-1.0299,0.2127,-0.1217,-0.23,-0.1666,-9.2858,-37.7007,-16.5904
2025-08-16T00:00:04.333Z,0.9565,-1.0493,0.2957,-0.1122,-0.1065,-0.1534,-9.3364,-37.7161,-16.7549
2025-08-16T00:00:04.344Z,0.8323,-1.0303,0.2521,-0.0919,0.0302,-0.1213,-9.2708,-37.7722,-16.7222
2025-08-16T00:00:04.354Z,0.6702,-0.9898,0.1181,-0.0826,0.1283,-0.0901,-9.1252,-37.7185,-16.8597
2025-08-16T00:00:04.364Z,0.599,-0.9142,-0.0263,-0.1006,0.1642,-0.063,-9.1258,-37.7736,-16.7476
2025-08-16T00:00:04.374Z,0.5813,-0.7612,-0.2655,-0.1385,0.1776,-0.0365,-9.0513,-37.8284,-16.9459
2025-08-16T00:00:04.383Z,0.6178,-0.6148,-0.4557,-0.1729,0.1576,-0.0141,-9.1313,-37.7777,-17.1519
2025-08-16T00:00:04.394Z,0.6409,-0.548,-0.5642,-0.1974,0.1113,-0.0161,-9.0769,-37.7907,-17.1483
2025-08-16T00:00:04.404Z,0.6059,-0.4743,-0.6115,-0.2033,0.0519,-0.0351,-9.074,-37.6808,-17.04
2025-08-16T00:00:04.414Z,0.5492,-0.4028,-0.6821,-0.1916,-0.0015,-0.0542,-8.9831,-37.6388,-17.2252
2025-08-16T00:00:04.424Z,0.4988,-0.3935,-0.7584,-0.1742,-0.0238,-0.0619,-9.0724,-37.6201,-17.1798
2025-08-16T00:00:04.433Z,0.4212,-0.4336,-0.8557,-0.1576,-0.0273,-0.0574,-9.0403,-37.5903,-17.4378
2025-08-16T00:00:04.444Z,0.3612,-0.4129,-0.9322,-0.1527,-0.0156,-0.0468,-8.9998,-37.6758,-17.5071
2025-08-16T00:00:04.454Z,0.3153,-0.3346,-0.9919,-0.1585,0.009,-0.0338,-8.822,-37.7892,-17.6194
2025-08-16T00:00:04.464Z,0.2818,-0.2466,-0.9826,-0.1773,0.0173,-0.0248,-8.7364,-37.603,-17.6595
2025-08-16T00:00:04.474Z,0.2544,-0.1343,-0.9251,-0.1914,0.0217,-0.0217,-8.6989,-37.4433,-17.6391
2025-08-16T00:00:04.483Z,0.2601,-0.0188,-0.8857,-0.2031,0.0147,-0.0183,-8.8776,-37.4386,-17.8141
2025-08-16T00:00:04.494Z,0.2979,0.0371,-0.8041,-0.2082,-0.0098,-0.0228,-8.7613,-37.4254,-17.7954
2025-08-16T00:00:04.504Z,0.3599,0.0826,-0.6964,-0.2029,-0.045,-0.0353,-8.8275,-37.4492,-17.9214
2025-08-16T00:00:04.514Z,0.3941,0.1536,-0.5993,-0.1882,-0.0823,-0.0535,-8.9886,-37.3554,-18.0376
2025-08-16T00:00:04.524Z,0.4611,0.2116,-0.4999,-0.1692,-0.1029,-0.07,-8.8951,-37.4203,-18.1518
2025-08-16T00:00:04.533Z,0.5278,0.2196,-0.4178,-0.149,-0.1019,-0.0864,-8.9734,-37.3404,-18.3301
2025-08-16T00:00:04.547Z,0.5683,0.2413,-0.3822,-0.116,-0.0221,-0.1086,-8.8568,-37.4056,-18.2938
2025-08-16T00:00:04.553Z,0.6359,0.2603,-0.4127,-0.116,-0.0221,-0.1086,-8.7701,-37.2978,-18.2568
2025-08-16T00:00:04.564Z,0.6695,0.2883,-0.4381,-0.1095,0.0389,-0.1196,-8.8016,-37.318,-18.536
2025-08-16T00:00:04.575Z,0.6674,0.355,-0.4219,-0.104,0.1812,-0.1349,-8.7601,-37.5532,-18.6546
2025-08-16T00:00:04.583Z,0.716,0.4154,-0.5118,-0.104,0.1812,-0.1349,-8.714,-37.4687,-18.59
2025-08-16T00:00:04.595Z,0.7188,0.44,-0.6498,-0.12,0.2702,-0.1427,-8.6266,-37.381,-18.4863
2025-08-16T00:00:04.604Z,0.6539,0.4888,-0.7115,-0.12,0.2702,-0.1427,-8.3974,-37.3594,-18.4431
2025-08-16T00:00:04.614Z,0.6061,0.5614,-0.7333,-0.135,0.2518,-0.1422,-8.3547,-37.1545,-18.3326
2025-08-16T00:00:04.625Z,0.5924,0.6101,-0.7527,-0.1178,0.1601,-0.1434,-8.2237,-37.3022,-18.5694
2025-08-16T00:00:04.633Z,0.5442,0.653,-0.6866,-0.1178,0.1601,-0.1434,-8.0744,-37.3601,-18.721
2025-08-16T00:00:04.645Z,0.4937,0.6946,-0.6209,-0.0314,0.0701,-0.1237,-8.0119,-37.4001,-18.7126
2025-08-16T00:00:04.655Z,0.4154,0.7494,-0.5628,-0.0314,0.0701,-0.1237,-7.7535,-37.4243,-18.5921
2025-08-16T00:00:04.665Z,0.3668,0.8026,-0.5293,0.0117,0.0342,-0.115,-7.9264,-37.2239,-18.779
2025-08-16T00:00:04.675Z,0.3561,0.8409,-0.5349,0.0364,0.0066,-0.1049,-7.8746,-37.1743,-18.6307
2025-08-16T00:00:04.683Z,0.3476,0.9,-0.475,0.0364,0.0066,-0.1049,-7.8855,-37.3254,-18.7571
2025-08-16T00:00:04.695Z,0.3659,0.9612,-0.3793,0.0152,0.0014,-0.0993,-7.8689,-37.2461,-18.6526
2025-08-16T00:00:04.704Z,0.4126,1.025,-0.2326,-0.0093,-0.0117,-0.0969,-7.6539,-37.1284,-18.4428
2025-08-16T00:00:04.714Z,0.4354,1.0196,0.0073,-0.0309,-0.0307,-0.1055,-7.7766,-37.1999,-18.7007
2025-08-16T00:00:04.725Z,0.4749,1.0015,0.2919,-0.0451,-0.0741,-0.1222,-7.8218,-37.3418,-18.9924
2025-08-16T00:00:04.734Z,0.5184,0.9597,0.5915,-0.0384,-0.1158,-0.1381,-7.7021,-37.3893,-18.6727
2025-08-16T00:00:04.745Z,0.593,0.8629,0.9026,0.0499,-0.1267,-0.174,-7.6327,-37.4624,-18.7969
2025-08-16T00:00:04.754Z,0.6362,0.7297,1.0774,0.0499,-0.1267,-0.174,-7.4382,-37.5263,-18.6822
2025-08-16T00:00:04.765Z,0.5235,0.6609,1.0112,0.1212,0.0804,-0.1799,-7.4734,-37.4775,-18.6543
2025-08-16T00:00:04.775Z,0.2646,0.7521,0.8562,0.0801,0.0914,-0.1634,-7.4344,-37.6495,-18.6998
2025-08-16T00:00:04.785Z,0.0067,0.8638,0.9438,0.0248,0.0503,-0.1475,-7.5494,-37.5827,-18.807
2025-08-16T00:00:04.794Z,-0.0199,0.8679,1.0211,-0.0202,0.018,-0.1579,-7.4198,-37.617,-18.5821
2025-08-16T00:00:04.805Z,0.1636,0.7243,1.0682,-0.0394,-0.0006,-0.1863,-7.1411,-37.6838,-18.4445
2025-08-16T00:00:04.814Z,0.2535,0.658,1.2714,-0.0394,-0.0006,-0.1863,-7.0246,-37.7054,-18.5284
2025-08-16T00:00:04.824Z,0.2131,0.7364,1.4096,-0.02,0.0223,-0.2281,-6.9193,-37.7042,-18.4803
2025-08-16T00:00:04.834Z,-0.0039,0.7158,1.5155,-0.02,0.0223,-0.2281,-6.946,-37.6769,-18.7049
2025-08-16T00:00:04.845Z,-0.2001,0.6417,1.7121,0.0411,0.0488,-0.2166,-6.9366,-37.7662,-18.9174
2025-08-16T00:00:04.854Z,-0.2174,0.4703,1.7254,0.0929,0.1074,-0.1835,-6.6947,-37.7022,-18.5763
2025-08-16T00:00:04.864Z,-0.1847,0.1694,1.6698,0.1572,0.1748,-0.1329,-6.6632,-37.7305,-18.6026
2025-08-16T00:00:04.874Z,-0.1647,-0.0389,1.5756,0.2176,0.249,-0.0818,-6.5751,-37.9212,-18.733
2025-08-16T00:00:04.884Z,-0.1945,-0.0699,1.372,0.2794,0.3048,-0.0415,-6.5542,-37.8682,-18.7981
2025-08-16T00:00:04.894Z,-0.2073,-0.1075,1.1046,0.3269,0.3393,-0.0239,-6.5701,-37.7423,-18.7436
2025-08-16T00:00:04.905Z,-0.2247,-0.2236,0.81,0.3448,0.353,-0.0134,-6.3443,-37.9327,-18.556
2025-08-16T00:00:04.914Z,-0.2446,-0.2987,0.496,0.3411,0.3509,0.0038,-6.2378,-38.0485,-18.3759
2025-08-16T00:00:04.924Z,-0.2429,-0.3393,0.2148,0.3356,0.3393,0.034,-6.3576,-38.0954,-18.3931
2025-08-16T00:00:04.934Z,-0.2338,-0.3848,-0.0331,0.3309,0.3182,0.0526,-6.1872,-38.0913,-18.3124
2025-08-16T00:00:04.945Z,-0.1883,-0.5194,-0.2056,0.3293,0.2922,0.0594,-6.2058,-38.0449,-18.0388
2025-08-16T00:00:04.955Z,-0.1536,-0.6925,-0.3497,0.3397,0.2716,0.0651,-6.0232,-38.1656,-18.0847
2025-08-16T00:00:04.964Z,-0.1281,-0.809,-0.4622,0.3521,0.2607,0.0759,-6.0361,-38.2326,-17.8393
2025-08-16T00:00:04.974Z,-0.1352,-0.9323,-0.5643,0.3627,0.2647,0.0907,-6.1585,-38.2528,-17.6416
2025-08-16T00:00:04.984Z,-0.1832,-1.048,-0.7026,0.3627,0.2647,0.0907,-6.2157,-38.3484,-17.689
2025-08-16T00:00:04.995Z,-0.2159,-1.124,-0.8742,0.3698,0.3176,0.1225,-6.1962,-38.3241,-17.6747
2025-08-16T00:00:05.005Z,-0.3094,-1.1596,-1.0597,0.3501,0.3134,0.1441,-6.0273,-38.6041,-17.339
2025-08-16T00:00:05.014Z,-0.431,-1.1603,-1.1736,0.3123,0.2718,0.1632,-6.1232,-38.5599,-17.0065
2025-08-16T00:00:05.024Z,-0.4879,-1.0941,-1.2316,0.2809,0.199,0.1821,-6.2588,-38.7234,-16.9934
2025-08-16T00:00:05.034Z,-0.5258,-1.0418,-1.2284,0.2499,0.0993,0.1886,-6.2843,-38.6791,-16.9923
2025-08-16T00:00:05.044Z,-0.4869,-1.0088,-1.1882,0.2102,-0.0359,0.1809,-6.4111,-38.7277,-16.9872
2025-08-16T00:00:05.054Z,-0.5177,-0.9559,-1.0766,0.1604,-0.1813,0.167,-6.3761,-38.4938,-16.3672
2025-08-16T00:00:05.064Z,-0.5117,-0.8555,-0.8243,0.1255,-0.3076,0.1433,-6.6138,-38.517,-16.3961
2025-08-16T00:00:05.075Z,-0.4121,-0.7835,-0.5743,0.1076,-0.3702,0.1142,-6.5747,-38.6802,-16.3838
2025-08-16T00:00:05.084Z,-0.2302,-0.8228,-0.3482,0.0988,-0.3813,0.0715,-6.6848,-38.6237,-16.3451
